199.296	0.914	0.081
203.162	0.871	0.035
211.016	0.897	0.044
211.716	0.851	0.048
212.741	1.036	0.026
214.563	0.892	0.026
215.812	0.979	0.041
216.555	0.861	0.032
216.722	0.963	0.027
216.835	1.026	0.026
217.019	1.007	0.026
217.503	1.047	0.03
221.556	0.867	0.029
223.936	0.867	0.044
226.607	0.93	0.032
142.397	-0.901	0.07
146.513	-0.845	0.065
149.655	-0.929	0.062
153.446	-0.914	0.043
153.608	-0.871	0.049
154.636	-0.992	0.05
154.956	-1.022	0.044
156.181	-0.88	0.037
156.21	-0.895	0.035
160.145	-0.909	0.04
160.214	-0.922	0.04
160.895	-0.934	0.039
165.741	-0.962	0.034
166.698	-0.924	0.039
167.334	-0.853	0.047
168.045	-0.979	0.014
169.159	-1.027	0.028
170.634	-0.841	0.025
171.155	-0.991	0.026
173.039	-0.942	0.027
174.365	-0.846	0.047
175.026	-0.901	0.029
182.397	-0.912	0.06
184.153	-0.955	0.041
184.952	-0.875	0.04
185.304	-0.864	0.04
185.383	-0.852	0.041
193.904	-0.883	0.023
194.728	-0.972	0.048
196.912	-0.942	0.019
197.6	-1.01	0.019
199.183	-0.957	0.048
199.808	-0.987	0.082
199.82	-0.917	0.082
200.228	-0.941	0.048
201.273	-0.903	0.019
201.842	-1.008	0.074
203.273	-1.035	0.013
203.912	-0.92	0.072
210.056	-0.962	0.025
210.8	-0.974	0.025
211.797	-0.878	0.054
211.803	-1.012	0.051
211.912	-0.955	0.054
212.642	-0.988	0.055
213.273	-0.846	0.026
213.555	-0.894	0.038
216.882	-0.922	0.031
221.644	-0.849	0.042
221.832	-0.957	0.035
222.289	-0.902	0.028
222.678	-0.875	0.027
131.072	-0.424	0.053
134.079	-0.441	0.013
135.168	-0.486	0.041
139.396	-0.582	0.017
139.371	-0.62	0.017
140.541	-0.539	0.057
140.573	-0.546	0.057
144.11	-0.571	0.013
144.958	-0.561	0.031
152.742	-0.502	0.047
156.728	-0.541	0.035
158.333	-0.601	0.051
158.464	-0.561	0.032
159.024	-0.518	0.036
160.939	-0.423	0.04
162.354	-0.429	0.039
163.029	-0.56	0.019
163.337	-0.606	0.019
179.804	-0.523	0.022
179.985	-0.548	0.022
182.185	-0.54	0.063
182.575	-0.517	0.035
185.907	-0.472	0.026
190.778	-0.437	0.048
191.121	-0.452	0.024
193.909	-0.59	0.048
194.354	-0.622	0.023
198.536	-0.441	0.04
198.948	-0.462	0.048
202.634	-0.603	0.055
210.837	-0.549	0.025
211.22	-0.611	0.025
212.104	-0.589	0.053
216.618	-0.57	0.074
219.211	-0.622	0.039
222.732	-0.492	0.043
222.767	-0.462	0.044
225.034	-0.586	0.041
231.854	-0.444	0.054
233.091	-0.43	0.086
234.594	-0.462	0.04
130.614	-0.145	0.052
134.448	-0.199	0.029
134.946	-0.005	0.053
136.732	-0.031	0.019
146.3	-0.12	0.031
146.469	-0.092	0.063
148.184	-0.058	0.046
148.954	-0.097	0.084
150.29	-0.079	0.046
150.471	-0.125	0.033
151.971	-0.153	0.047
153.497	-0.081	0.091
157.47	-0.174	0.035
159.06	-0.159	0.028
159.836	-0.2	0.019
161.716	-0.108	0.041
165.151	-0.012	0.039
166.906	-0.027	0.067
167.356	-0.097	0.013
167.586	-0.122	0.049
168.011	-0.174	0.025
168.367	-0.056	0.04
172.995	-0.05	0.04
174.764	-0.206	0.019
177.882	-0.051	0.048
180.121	-0.123	0.082
181.854	-0.158	0.022
182.472	-0.016	0.036
182.649	-0.171	0.051
183.517	-0.069	0.021
189.523	-0.027	0.013
190.401	-0.118	0.016
191.24	-0.043	0.049
198.449	-0.045	0.04
199.68	-0.178	0.048
202.121	-0.111	0.018
202.264	-0.043	0.022
207.76	-0.154	0.024
211.275	-0.064	0.026
212.132	-0.127	0.026
212.973	-0.05	0.054
212.975	-0.034	0.053
213.613	-0.195	0.054
214.709	-0.093	0.053
219.68	-0.007	0.034
222.749	-0.037	0.043
226.914	-0.109	0.039
227.225	-0.196	0.055
227.255	-0.165	0.035
232.074	-0.132	0.038
234.239	-0.087	0.04
235.17	-0.159	0.079
131.704	0.304	0.03
132.191	0.292	0.054
132.633	0.32	0.054
132.712	0.374	0.053
132.791	0.254	0.041
133.495	0.351	0.029
134.816	0.392	0.012
139.039	0.297	0.057
139.342	0.322	0.055
142.138	0.293	0.088
143.544	0.258	0.016
143.81	0.41	0.026
145.801	0.415	0.026
147.193	0.272	0.021
147.472	0.316	0.064
148.73	0.379	0.047
150.299	0.226	0.033
150.3	0.33	0.035
150.629	0.308	0.034
151.171	0.37	0.045
151.893	0.278	0.034
151.986	0.273	0.034
152.056	0.384	0.063
153.655	0.342	0.072
155.465	0.411	0.022
155.472	0.296	0.022
157.941	0.388	0.029
159.24	0.23	0.03
162.297	0.38	0.041
162.321	0.33	0.041
162.352	0.232	0.04
162.422	0.364	0.039
162.496	0.323	0.04
162.595	0.237	0.04
162.498	0.354	0.038
162.885	0.258	0.038
166.639	0.281	0.043
167.166	0.285	0.025
167.171	0.392	0.026
170.206	0.391	0.025
171.325	0.351	0.041
171.904	0.396	0.05
180.075	0.295	0.021
180.694	0.368	0.078
182.017	0.379	0.041
183.969	0.401	0.022
186.561	0.268	0.023
189.694	0.323	0.023
189.755	0.366	0.024
191.714	0.298	0.09
191.831	0.405	0.048
193.82	0.247	0.048
195.645	0.349	0.068
199.539	0.223	0.032
200.347	0.343	0.019
200.444	0.216	0.035
202.5	0.306	0.022
204.245	0.226	0.022
204.277	0.368	0.048
212.975	0.223	0.056
214.378	0.351	0.054
214.499	0.268	0.054
217.42	0.367	0.056
217.692	0.248	0.055
218.127	0.275	0.026
218.856	0.335	0.035
220.743	0.269	0.03
221.218	0.366	0.037
229.168	0.251	0.053
229.337	0.238	0.059
231.813	0.364	0.05
231.898	0.29	0.05
232.694	0.278	0.03
131.95	0.654	0.059
132.552	0.657	0.043
133.414	0.759	0.042
134.62	0.638	0.053
134.83	0.798	0.014
139.058	0.701	0.039
143.373	0.66	0.052
143.664	0.689	0.026
146.021	0.734	0.037
146.463	0.639	0.031
146.8	0.703	0.031
147.022	0.755	0.062
148.335	0.698	0.013
148.525	0.651	0.035
148.601	0.824	0.048
149.355	0.731	0.087
149.431	0.69	0.046
150.102	0.705	0.034
151.058	0.813	0.063
151.458	0.634	0.021
151.462	0.632	0.022
155.282	0.683	0.056
155.631	0.694	0.034
156.426	0.764	0.022
156.589	0.685	0.022
158.711	0.677	0.033
160.144	0.818	0.066
160.473	0.794	0.019
161.978	0.813	0.017
163.609	0.664	0.038
164.721	0.68	0.04
166.882	0.784	0.04
167.285	0.708	0.039
167.443	0.814	0.063
169.104	0.782	0.046
171.039	0.701	0.026
171.078	0.644	0.027
171.495	0.822	0.05
173.057	0.82	0.02
173.192	0.763	0.069
182.017	0.698	0.02
183.622	0.831	0.021
183.69	0.744	0.021
184.856	0.631	0.022
188.276	0.779	0.032
189.798	0.718	0.018
189.905	0.752	0.026
190.051	0.696	0.047
195.274	0.759	0.082
195.682	0.664	0.041
197.907	0.666	0.019
202.308	0.729	0.023
204.723	0.756	0.04
206.983	0.782	0.092
208.184	0.803	0.016
210.867	0.734	0.044
215.755	0.795	0.055
218.135	0.772	0.035
218.338	0.838	0.035
223.703	0.642	0.044
223.722	0.641	0.044
224.792	0.76	0.042
226.857	0.656	0.036
227.946	0.656	0.051
229.105	0.709	0.035
229.476	0.829	0.039
232.21	0.778	0.04
232.298	0.725	0.04
233.242	0.711	0.038
233.341	0.779	0.053
234.015	0.631	0.095
160.595	1.127	0.072
163.12	1.062	0.04
164.825	1.154	0.04
165.005	1.113	0.039
179.238	1.116	0.04
179.275	1.126	0.04
180.874	1.23	0.021
182.421	1.173	0.078
184.019	1.181	0.05
186.021	1.19	0.025
186.05	1.214	0.027
187.341	1.057	0.024
197.745	1.146	0.036
198.286	1.154	0.048
199.51	1.115	0.081
202.438	1.183	0.022
204.2	1.154	0.047
209.929	1.111	0.049
209.942	1.076	0.05
8.945	13.881	0.06
14.814	13.576	0.041
16.77	13.591	0.055
18.803	13.465	0.06
18.977	13.354	0.015
22.606	13.229	0.074
26.438	12.939	0.075
27.154	12.707	0.027
27.299	12.854	0.027
27.339	12.716	0.034
29.944	12.458	0.032
11.897	14.156	0.039
15.836	14.031	0.042
16.81	13.956	0.039
17.514	13.979	0.059
22.77	13.65	0.02
22.927	13.583	0.045
23.532	13.492	0.062
25.862	13.321	0.028
27.251	13.212	0.017
27.28	13.095	0.087
27.39	13.234	0.017
27.843	13.061	0.065
27.875	13.132	0.017
28.186	13.193	0.027
28.824	12.994	0.033
30.23	12.936	0.046
32.125	12.734	0.035
9.494	14.548	0.039
9.91	14.665	0.018
11.343	14.567	0.055
12.989	14.564	0.078
13.117	14.519	0.019
16.126	14.504	0.041
17.358	14.332	0.061
17.342	14.343	0.039
17.371	14.364	0.038
17.364	14.261	0.061
19.404	14.218	0.053
21.034	14.035	0.056
21.855	14.055	0.024
22.233	14.077	0.022
22.811	14.034	0.03
25.43	13.676	0.046
27.185	13.7	0.045
28.602	13.542	0.021
28.749	13.483	0.022
29.483	13.359	0.045
31.333	13.259	0.027
31.373	13.251	0.025
31.835	13.032	0.049
32.955	13.022	0.061
7.196	15.092	0.043
8.146	15.037	0.018
9.599	15.04	0.018
9.794	15.148	0.039
11.632	14.985	0.04
14.272	14.909	0.05
16.426	14.735	0.041
19.368	14.705	0.043
19.784	14.599	0.038
20.051	14.562	0.038
20.378	14.506	0.014
21.349	14.52	0.037
22.124	14.415	0.057
22.421	14.506	0.022
22.667	14.438	0.055
26.391	14.026	0.045
27.3	14.051	0.07
27.285	13.964	0.071
30.972	13.67	0.033
31.324	13.506	0.026
33.407	13.462	0.042
33.551	13.437	0.042
9.455	15.533	0.039
10.625	15.397	0.079
13.713	15.279	0.039
14.918	15.331	0.019
15.995	15.248	0.042
17.776	15.173	0.039
18.352	15.242	0.042
19.692	14.994	0.024
21.306	14.873	0.022
21.88	14.82	0.022
23.282	14.761	0.057
24.081	14.657	0.034
29.568	14.297	0.027
30.867	14.031	0.044
31.233	14.016	0.032
32.415	13.984	0.05
32.89	13.918	0.027
33.407	13.729	0.042
7.25	15.971	0.081
7.794	15.887	0.062
12.748	15.89	0.079
13.886	15.776	0.038
17.854	15.574	0.062
18.2	15.529	0.041
18.225	15.603	0.041
18.249	15.492	0.044
18.316	15.517	0.047
18.318	15.503	0.045
18.208	15.506	0.043
18.226	15.547	0.047
18.248	15.592	0.041
18.262	15.528	0.046
18.449	15.509	0.046
18.571	15.593	0.039
19.591	15.41	0.038
24.729	15.022	0.028
24.717	15.05	0.028
29.305	14.736	0.027
29.177	14.596	0.083
30.709	14.521	0.032
32.105	14.35	0.015
32.879	14.301	0.027
32.881	14.201	0.026
8.946	13.984	0.037
9.573	13.991	0.058
9.762	14.089	0.066
14.096	13.877	0.083
14.087	13.863	0.04
17.511	13.648	0.059
18.605	13.72	0.062
18.925	13.621	0.062
19.598	13.625	0.039
22.526	13.284	0.038
23.324	13.333	0.01
23.473	13.404	0.063
25.698	13.181	0.097
26.006	13.075	0.028
26.747	13.126	0.019
27.261	12.928	0.018
27.309	13.056	0.017
30.861	12.59	0.047
33.599	12.338	0.041
8.778	14.355	0.039
9.698	14.484	0.034
10.885	14.343	0.015
14.009	14.231	0.04
17.549	14.216	0.055
17.603	14.211	0.061
17.785	14.223	0.054
22.222	13.794	0.022
25.178	13.552	0.045
25.883	13.514	0.054
27.354	13.369	0.016
27.759	13.297	0.018
29.064	13.166	0.026
29.217	13.213	0.045
29.266	13.168	0.033
29.334	13.171	0.045
11.831	14.704	0.04
14.4	14.602	0.078
16.608	14.572	0.041
18.946	14.536	0.046
20.011	14.362	0.032
26.625	13.953	0.045
27.369	13.709	0.057
27.694	13.691	0.045
28.561	13.679	0.021
32.215	13.364	0.061
32.951	13.156	0.078
9.633	15.236	0.039
10.318	15.218	0.018
14.425	15.069	0.019
15.66	15.169	0.04
17.134	15.024	0.042
17.81	14.879	0.061
17.943	14.978	0.044
18.785	14.901	0.074
19.888	14.872	0.014
20.009	14.862	0.054
20.473	14.896	0.037
21.343	14.839	0.022
21.79	14.777	0.022
22.167	14.765	0.046
22.225	14.721	0.037
22.176	14.61	0.037
22.572	14.656	0.025
24.001	14.566	0.035
24.338	14.463	0.036
26.508	14.24	0.045
26.983	14.227	0.07
28.407	14.04	0.063
28.622	14.196	0.051
29.895	14.009	0.016
29.88	13.944	0.016
30.181	14.027	0.044
30.871	13.972	0.063
9.368	15.627	0.08
11.877	15.698	0.032
12.196	15.709	0.075
17.249	15.34	0.042
18.758	15.414	0.031
20.849	15.215	0.035
23.23	14.97	0.072
28.915	14.492	0.051
29.291	14.55	0.027
30.33	14.436	0.058
30.997	14.311	0.043
32.913	14.142	0.027
33.033	13.984	0.07
33.014	14.105	0.013
33.24	14.103	0.062
33.875	13.86	0.022
9.715	16.081	0.079
11.877	16.137	0.056
12.013	16.017	0.051
12.856	16.062	0.063
15.917	15.887	0.04
17.153	15.82	0.042
17.519	15.717	0.061
17.701	15.848	0.044
18.114	15.751	0.038
18.183	15.708	0.039
18.353	15.783	0.039
20.289	15.695	0.018
23.02	15.501	0.044
23.761	15.488	0.073
23.894	15.282	0.071
23.931	15.32	0.071
24.582	15.401	0.072
28.516	14.91	0.018
28.967	14.941	0.044
29.053	14.907	0.027
29.212	14.874	0.044
29.281	14.929	0.044
29.292	14.917	0.044
30.04	14.732	0.058
30.936	14.71	0.013
30.958	14.74	0.013
31.414	14.653	0.043
32.535	14.611	0.05
32.842	14.505	0.042
32.904	14.513	0.027
33.162	14.367	0.027
37.923	-9.3	0.017
39.146	-9.354	0.045
39.163	-9.199	0.044
40.749	-9.024	0.095
41.17	-9.126	0.024
42.39	-9.002	0.031
43.176	-8.804	0.018
47.754	-8.424	0.036
48.351	-8.212	0.018
49.225	-8.173	0.033
53.304	-7.549	0.035
53.373	-7.552	0.018
55.54	-7.437	0.034
56.439	-7.257	0.022
57.7	-7.028	0.029
57.73	-7.06	0.029
59.128	-6.891	0.059
61.23	-6.573	0.065
40.068	-8.776	0.025
42.985	-8.377	0.062
43.098	-8.51	0.017
43.944	-8.408	0.063
44.879	-8.219	0.03
47.074	-8.082	0.036
47.413	-7.846	0.013
48.591	-7.73	0.024
49.453	-7.616	0.015
52.98	-7.336	0.056
53.496	-7.14	0.035
53.921	-7.109	0.039
55.747	-6.929	0.051
57.105	-6.626	0.022
35.682	-8.719	0.046
36.321	-8.693	0.054
36.426	-8.672	0.053
37.247	-8.515	0.039
39.524	-8.369	0.025
40.75	-8.289	0.032
40.942	-8.182	0.031
41.19	-8.164	0.03
41.422	-8.18	0.03
41.542	-8.236	0.032
43.03	-8.092	0.057
48.326	-7.495	0.065
48.806	-7.27	0.032
49.473	-7.297	0.018
49.47	-7.301	0.018
53.373	-6.863	0.054
53.951	-6.717	0.013
54.089	-6.714	0.011
55.025	-6.617	0.036
55.668	-6.381	0.022
61.562	-5.651	0.017
62.242	-5.633	0.077
37.837	-8.07	0.06
40.209	-7.975	0.027
41.084	-7.754	0.077
44.841	-7.307	0.077
50.417	-6.635	0.035
50.702	-6.694	0.041
52.691	-6.423	0.043
53.574	-6.264	0.018
54.496	-6.27	0.023
54.472	-6.15	0.034
54.534	-6.141	0.035
54.992	-6.204	0.05
55.188	-6.089	0.051
55.324	-6.104	0.035
59.583	-5.538	0.066
61.406	-5.315	0.033
61.681	-5.114	0.066
36.369	-7.799	0.054
37.518	-7.669	0.032
38.702	-7.683	0.023
42.924	-7.252	0.045
46.751	-6.755	0.029
49.278	-6.502	0.014
51.299	-6.18	0.034
51.356	-6.143	0.035
51.381	-6.128	0.035
53.477	-5.86	0.039
54.905	-5.632	0.021
58.318	-5.173	0.067
39.909	-6.983	0.024
41.219	-6.934	0.03
43.056	-6.764	0.034
46.451	-6.276	0.028
48.562	-6.086	0.03
51.258	-5.745	0.019
52.556	-5.543	0.014
52.54	-5.521	0.014
54.664	-5.347	0.014
58.694	-4.705	0.074
60.41	-4.472	0.038
173.314	-3.399	0.052
174.476	-3.43	0.049
174.575	-3.354	0.038
176.372	-3.518	0.029
176.942	-3.319	0.028
177.385	-3.476	0.028
177.398	-3.488	0.028
177.411	-3.508	0.029
177.458	-3.517	0.027
179.91	-3.377	0.02
183.714	-3.489	0.034
183.799	-3.441	0.018
183.826	-3.429	0.046
184.184	-3.43	0.063
185.74	-3.513	0.072
186.502	-3.465	0.026
192.133	-3.468	0.025
195.282	-3.447	0.084
198.658	-3.307	0.042
181.538	-2.948	0.026
181.449	-2.998	0.053
185.285	-3.044	0.038
186.421	-2.95	0.026
191.118	-3.005	0.024
192.437	-2.974	0.057
193.836	-3.024	0.025
199.79	-2.904	0.048
199.903	-2.912	0.023
173.598	-2.529	0.04
174.176	-2.56	0.043
175.361	-2.496	0.054
176.332	-2.582	0.044
176.239	-2.503	0.047
177.985	-2.642	0.013
179.685	-2.645	0.022
184.289	-2.526	0.069
185.515	-2.616	0.019
185.727	-2.669	0.063
189.777	-2.508	0.024
190.801	-2.5	0.048
198.112	-2.456	0.031
199.772	-2.515	0.019
200.609	-2.418	0.024
200.656	-2.513	0.023
173.181	-2.199	0.042
175.418	-2.246	0.055
175.629	-2.251	0.048
179.6	-2.277	0.02
179.641	-2.135	0.021
180.697	-2.155	0.071
192.984	-2.077	0.023
193.794	-2.161	0.052
194.858	-2.248	0.048
195.143	-2.134	0.086
198.615	-2.13	0.028
199.299	-2.201	0.019
200.378	-2.145	0.035
171.67	-1.693	0.047
172.144	-1.629	0.043
172.291	-1.711	0.046
172.325	-1.708	0.043
172.364	-1.746	0.044
173.062	-1.738	0.041
174.232	-1.749	0.048
176.277	-1.669	0.028
176.292	-1.762	0.028
176.313	-1.702	0.028
190.712	-1.814	0.072
191.469	-1.68	0.049
196.841	-1.632	0.08
197.33	-1.622	0.084
200.445	-1.765	0.1
171.734	-1.321	0.043
173.061	-1.303	0.048
173.275	-1.369	0.047
177.652	-1.409	0.02
178.878	-1.261	0.02
182.635	-1.314	0.035
186.783	-1.354	0.03
190.763	-1.282	0.024
195.228	-1.346	0.023
172.909	-3.647	0.046
174.974	-3.518	0.066
175.051	-3.532	0.062
175.145	-3.605	0.061
176.12	-3.57	0.048
176.606	-3.596	0.048
177.41	-3.569	0.028
177.416	-3.529	0.028
179.058	-3.671	0.022
180.31	-3.678	0.02
180.963	-3.709	0.014
181.182	-3.551	0.047
184.036	-3.57	0.018
187.312	-3.615	0.067
187.854	-3.668	0.025
188.762	-3.678	0.062
188.788	-3.597	0.06
190.497	-3.583	0.049
191.98	-3.627	0.091
194.829	-3.679	0.086
196.457	-3.64	0.047
198.463	-3.606	0.027
198.686	-3.612	0.043
173.811	-3.154	0.03
174.019	-3.101	0.02
176.091	-3.184	0.057
176.571	-3.179	0.018
179.286	-3.232	0.047
180.597	-3.306	0.068
181.233	-3.199	0.02
184.025	-3.304	0.046
185.361	-3.219	0.094
194.593	-3.101	0.072
194.771	-3.145	0.048
195.899	-3.194	0.026
199.21	-3.062	0.048
199.372	-3.18	0.019
200.562	-3.088	0.035
173.827	-2.774	0.04
174.059	-2.87	0.045
174.081	-2.847	0.046
174.095	-2.824	0.045
174.868	-2.694	0.043
175.091	-2.703	0.023
175.226	-2.694	0.02
175.282	-2.819	0.029
177.586	-2.811	0.027
178.052	-2.804	0.078
180.795	-2.876	0.053
181.197	-2.72	0.02
183.164	-2.721	0.038
183.202	-2.724	0.039
186.393	-2.841	0.068
186.403	-2.9	0.026
189.952	-2.796	0.048
190.665	-2.878	0.049
192.677	-2.825	0.048
198.111	-2.791	0.014
198.861	-2.675	0.028
173.337	-2.345	0.042
173.356	-2.38	0.041
174.205	-2.246	0.03
175.384	-2.323	0.049
175.68	-2.36	0.025
176.246	-2.396	0.027
178.259	-2.296	0.019
181.212	-2.438	0.021
182.243	-2.403	0.026
183.668	-2.448	0.026
183.865	-2.429	0.09
186.547	-2.36	0.03
187.77	-2.343	0.059
188.042	-2.402	0.059
188.659	-2.321	0.084
188.979	-2.385	0.023
171.527	-1.833	0.045
172.87	-1.842	0.044
174.943	-1.875	0.059
176.109	-1.957	0.077
176.344	-1.876	0.027
176.426	-2.031	0.079
176.685	-1.894	0.028
179.577	-1.958	0.021
182.568	-1.993	0.034
182.757	-1.879	0.035
186.81	-2.037	0.022
193.569	-2.034	0.017
170.897	-1.565	0.045
172.72	-1.494	0.073
173.181	-1.433	0.023
173.539	-1.595	0.023
174.665	-1.537	0.077
176.211	-1.601	0.029
177.402	-1.455	0.019
187.022	-1.658	0.033
190.295	-1.59	0.014
190.792	-1.441	0.048
135.803	-0.752	0.049
131.949	-0.38	0.051
135.364	-0.418	0.053
139.462	-0.278	0.018
139.747	-0.216	0.056
140.373	-0.268	0.026
140.653	-0.409	0.055
140.688	-0.348	0.059
142.853	-0.352	0.049
142.832	-0.344	0.048
144.917	-0.235	0.017
147.485	-0.231	0.037
134.49	0.172	0.053
134.62	0.024	0.029
135.022	0.08	0.054
139.176	0.206	0.017
146.232	0.069	0.022
133.536	0.499	0.029
134.254	0.506	0.054
135.439	0.522	0.019
137.175	0.485	0.019
139.209	0.573	0.029
145.948	0.466	0.031
147.898	0.435	0.021
146.521	0.872	0.027
131.334	50.237	0.012
134.242	52.066	0.013
118.2	38.832	0.041
118.318	39.051	0.041
118.604	39.372	0.02
120.851	41.915	0.033
124.224	45.228	0.057
126.188	46.908	0.04
127.258	47.801	0.046
131.95	51.234	0.049
135.113	53.066	0.072
135.294	53.221	0.031
137.63	54.395	0.013
138.838	54.999	0.03
138.859	55.06	0.049
140.024	55.554	0.05
139.894	55.584	0.047
141.163	56.13	0.026
118.28	39.745	0.029
118.571	40.125	0.069
119.499	41.103	0.042
120.385	42.003	0.032
120.403	41.991	0.033
122.364	43.935	0.023
123.961	45.655	0.044
124.121	45.638	0.023
124.093	45.792	0.05
125.343	46.744	0.04
125.282	46.849	0.04
127.927	48.984	0.054
130.455	50.787	0.055
133.149	52.367	0.042
135.797	54.065	0.084
143.105	57.483	0.03
144.206	57.993	0.03
116.153	38.045	0.027
117.062	39.046	0.014
117.175	39.062	0.086
118.935	41.204	0.075
119.064	41.268	0.042
119.835	42.058	0.025
